config,qid,release,reasons,text_orphans,uncited_bibliography_entries,bibliography_match_rate,path
M2a,Q170,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q170_method2a_exp_20260413_135532.md
M2a,Q171,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q171_method2a_exp_20260413_135817.md
M2a,Q172,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q172_method2a_exp_20260413_140104.md
M2a,Q173,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q173_method2a_exp_20260413_140428.md
M2a,Q174,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q174_method2a_exp_20260413_140723.md
M2a,Q175,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q175_method2a_exp_20260413_141101.md
M2a,Q176,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q176_method2a_exp_20260413_141427.md
M2a,Q177,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q177_method2a_exp_20260413_141738.md
M2a,Q178,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q178_method2a_exp_20260413_142018.md
M2a,Q179,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q179_method2a_exp_20260413_142302.md
M2a,Q17,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q17_method2a_exp_20260412_233308.md
M2a,Q180,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q180_method2a_exp_20260413_142532.md
M2a,Q181,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q181_method2a_exp_20260413_142841.md
M2a,Q182,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q182_method2a_exp_20260413_143116.md
M2a,Q183,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q183_method2a_exp_20260413_143412.md
M2a,Q184,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q184_method2a_exp_20260413_143701.md
M2a,Q185,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q185_method2a_exp_20260413_143945.md
M2a,Q186,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q186_method2a_exp_20260413_144251.md
M2a,Q187,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q187_method2a_exp_20260413_144524.md
M2a,Q188,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q188_method2a_exp_20260413_144744.md
M2a,Q189,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q189_method2a_exp_20260413_145025.md
M2a,Q18,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q18_method2a_exp_20260412_233619.md
M2a,Q190,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q190_method2a_exp_20260413_145307.md
M2a,Q191,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q191_method2a_exp_20260413_145544.md
M2a,Q192,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q192_method2a_exp_20260413_145828.md
M2a,Q193,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q193_method2a_exp_20260413_150116.md
M2a,Q194,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q194_method2a_exp_20260413_150425.md
M2a,Q195,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q195_method2a_exp_20260413_150728.md
M2a,Q196,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q196_method2a_exp_20260413_152901.md
M2a,Q197,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q197_method2a_exp_20260413_154006.md
M2a,Q198,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q198_method2a_exp_20260413_153319.md
M2a,Q199,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q199_method2a_exp_20260413_153627.md
M2a,Q19,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q19_method2a_exp_20260412_233923.md
M2a,Q200,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q200_method2a_exp_20260413_154256.md
M2a,Q201,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2a\Q201_method2a_exp_20260413_154541.md
M2a,Q202,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q202_method2a_exp_20260413_154829.md
M2a,Q203,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q203_method2a_exp_20260413_155057.md
M2a,Q204,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q204_method2a_exp_20260413_155353.md
M2a,Q205,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q205_method2a_exp_20260413_155707.md
M2a,Q206,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q206_method2a_exp_20260413_160013.md
M2a,Q207,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q207_method2a_exp_20260413_160307.md
M2a,Q208,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q208_method2a_exp_20260413_160557.md
M2a,Q209,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q209_method2a_exp_20260413_160836.md
M2a,Q20,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q20_method2a_exp_20260412_234214.md
M2a,Q210,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q210_method2a_exp_20260413_161122.md
M2a,Q211,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q211_method2a_exp_20260413_161402.md
M2a,Q212,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2a\Q212_method2a_exp_20260413_161627.md
M2a,Q213,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q213_method2a_exp_20260413_161909.md
M2a,Q214,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q214_method2a_exp_20260413_162156.md
M2a,Q215,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q215_method2a_exp_20260413_162439.md
M2a,Q216,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q216_method2a_exp_20260413_162705.md
M2a,Q217,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2a\Q217_method2a_exp_20260413_162946.md
M2a,Q218,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q218_method2a_exp_20260413_163238.md
M2a,Q219,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2a\Q219_method2a_exp_20260413_163540.md
M2a,Q21,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2a\Q21_method2a_exp_20260412_234538.md
M2a,Q220,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q220_method2a_exp_20260413_163852.md
M2a,Q221,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q221_method2a_exp_20260413_164152.md
M2a,Q222,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,4,1,0.5,data\expanded_outputs\method2a\Q222_method2a_exp_20260413_164503.md
M2a,Q223,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q223_method2a_exp_20260413_164803.md
M2a,Q224,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q224_method2a_exp_20260413_165057.md
M2a,Q225,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q225_method2a_exp_20260413_165335.md
M2a,Q226,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q226_method2a_exp_20260413_165609.md
M2a,Q227,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q227_method2a_exp_20260413_165856.md
M2a,Q228,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q228_method2a_exp_20260413_170140.md
M2a,Q229,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q229_method2a_exp_20260413_170435.md
M2a,Q22,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2a\Q22_method2a_exp_20260412_234855.md
M2a,Q230,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q230_method2a_exp_20260413_170745.md
M2a,Q231,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q231_method2a_exp_20260413_171046.md
M2a,Q232,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q232_method2a_exp_20260413_171340.md
M2a,Q233,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q233_method2a_exp_20260413_171619.md
M2a,Q234,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q234_method2a_exp_20260413_171859.md
M2a,Q235,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q235_method2a_exp_20260413_172138.md
M2a,Q236,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q236_method2a_exp_20260413_172427.md
M2a,Q237,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q237_method2a_exp_20260413_172711.md
M2a,Q238,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q238_method2a_exp_20260413_172956.md
M2a,Q239,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q239_method2a_exp_20260413_173239.md
M2a,Q23,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q23_method2a_exp_20260412_235139.md
M2a,Q240,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q240_method2a_exp_20260413_173534.md
M2a,Q241,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q241_method2a_exp_20260413_173819.md
M2a,Q242,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q242_method2a_exp_20260413_174105.md
M2a,Q243,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q243_method2a_exp_20260413_174341.md
M2a,Q244,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q244_method2a_exp_20260413_174616.md
M2a,Q245,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q245_method2a_exp_20260413_174855.md
M2a,Q246,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q246_method2a_exp_20260413_175132.md
M2a,Q247,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q247_method2a_exp_20260413_175421.md
M2a,Q248,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q248_method2a_exp_20260413_175710.md
M2a,Q249,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q249_method2a_exp_20260413_180004.md
M2a,Q24,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q24_method2a_exp_20260412_235425.md
M2a,Q250,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q250_method2a_exp_20260413_180259.md
M2a,Q251,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q251_method2a_exp_20260413_180541.md
M2a,Q25,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q25_method2a_exp_20260412_235746.md
M2a,Q26,pass,,0,0,1.0,data\expanded_outputs\method2a\Q26_method2a_exp_20260413_000054.md
M2a,Q27,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q27_method2a_exp_20260413_000411.md
M2a,Q28,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q28_method2a_exp_20260413_000739.md
M2a,Q29,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q29_method2a_exp_20260413_001056.md
M2a,Q30,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q30_method2a_exp_20260412_224936.md
M2a,Q31,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q31_method2a_exp_20260413_001424.md
M2a,Q32,block,missing_bibliography|unresolved_in_text_citation|bibliography_outside_query_evidence,8,0,0.0,data\expanded_outputs\method2a\Q32_method2a_exp_20260413_001725.md
M2a,Q33,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2a\Q33_method2a_exp_20260413_002016.md
M2a,Q34,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q34_method2a_exp_20260413_002307.md
M2a,Q35,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q35_method2a_exp_20260413_002555.md
M2a,Q36,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q36_method2a_exp_20260413_002817.md
M2a,Q37,pass,,0,0,1.0,data\expanded_outputs\method2a\Q37_method2a_exp_20260413_003134.md
M2a,Q38,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q38_method2a_exp_20260413_003431.md
M2a,Q39,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q39_method2a_exp_20260413_003814.md
M2a,Q40,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q40_method2a_exp_20260413_004053.md
M2a,Q41,pass,,0,0,1.0,data\expanded_outputs\method2a\Q41_method2a_exp_20260413_004328.md
M2a,Q42,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q42_method2a_exp_20260413_004635.md
M2a,Q43,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q43_method2a_exp_20260413_004932.md
M2a,Q44,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q44_method2a_exp_20260413_005231.md
M2a,Q45,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q45_method2a_exp_20260413_005526.md
M2a,Q46,pass,,0,0,1.0,data\expanded_outputs\method2a\Q46_method2a_exp_20260413_005813.md
M2a,Q47,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q47_method2a_exp_20260413_094750.md
M2a,Q48,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q48_method2a_exp_20260413_075250.md
M2a,Q49,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q49_method2a_exp_20260413_075547.md
M2a,Q50,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q50_method2a_exp_20260413_075756.md
M2a,Q51,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q51_method2a_exp_20260413_080024.md
M2a,Q52,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q52_method2a_exp_20260413_080237.md
M2a,Q53,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2a\Q53_method2a_exp_20260413_080507.md
M2a,Q54,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2a\Q54_method2a_exp_20260413_080753.md
M2a,Q55,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2a\Q55_method2a_exp_20260413_081023.md
M2a,Q56,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2a\Q56_method2a_exp_20260413_081310.md
M2a,Q57,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q57_method2a_exp_20260413_081604.md
M2a,Q58,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q58_method2a_exp_20260413_081830.md
M2a,Q59,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2a\Q59_method2a_exp_20260413_082023.md
M2a,Q60,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2a\Q60_method2a_exp_20260413_082243.md
M2b,Q01,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q01_method2b_exp_20260412_225225.md
M2b,Q02,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q02_method2b_exp_20260412_225529.md
M2b,Q03,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q03_method2b_exp_20260412_225850.md
M2b,Q04,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q04_method2b_exp_20260412_230226.md
M2b,Q05,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q05_method2b_exp_20260412_230553.md
M2b,Q61,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q061_method2b_exp_20260413_085952.md
M2b,Q62,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q062_method2b_exp_20260413_090336.md
M2b,Q63,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q063_method2b_exp_20260413_090630.md
M2b,Q64,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q064_method2b_exp_20260413_090950.md
M2b,Q65,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q065_method2b_exp_20260413_091304.md
M2b,Q66,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q066_method2b_exp_20260413_091635.md
M2b,Q67,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q067_method2b_exp_20260413_091952.md
M2b,Q68,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q068_method2b_exp_20260413_092322.md
M2b,Q69,pass,,0,0,1.0,data\expanded_outputs\method2b\Q069_method2b_exp_20260413_092611.md
M2b,Q06,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q06_method2b_exp_20260412_231045.md
M2b,Q70,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q070_method2b_exp_20260413_092904.md
M2b,Q71,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q071_method2b_exp_20260413_093223.md
M2b,Q72,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q072_method2b_exp_20260413_093516.md
M2b,Q73,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q073_method2b_exp_20260413_093729.md
M2b,Q74,pass,,0,0,1.0,data\expanded_outputs\method2b\Q074_method2b_exp_20260413_094007.md
M2b,Q75,pass,,0,0,1.0,data\expanded_outputs\method2b\Q075_method2b_exp_20260413_094337.md
M2b,Q76,pass,,0,0,1.0,data\expanded_outputs\method2b\Q076_method2b_exp_20260413_094647.md
M2b,Q77,pass,,0,0,1.0,data\expanded_outputs\method2b\Q077_method2b_exp_20260413_095150.md
M2b,Q78,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q078_method2b_exp_20260413_095441.md
M2b,Q79,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q079_method2b_exp_20260413_095726.md
M2b,Q07,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q07_method2b_exp_20260412_231413.md
M2b,Q80,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q080_method2b_exp_20260413_100021.md
M2b,Q81,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q081_method2b_exp_20260413_100328.md
M2b,Q82,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q082_method2b_exp_20260413_100654.md
M2b,Q83,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q083_method2b_exp_20260413_101035.md
M2b,Q84,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q084_method2b_exp_20260413_101415.md
M2b,Q85,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q085_method2b_exp_20260413_101643.md
M2b,Q86,pass,,0,0,1.0,data\expanded_outputs\method2b\Q086_method2b_exp_20260413_101931.md
M2b,Q87,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q087_method2b_exp_20260413_102204.md
M2b,Q88,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q088_method2b_exp_20260413_102440.md
M2b,Q89,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q089_method2b_exp_20260413_102757.md
M2b,Q08,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q08_method2b_exp_20260412_231802.md
M2b,Q90,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2b\Q090_method2b_exp_20260413_103149.md
M2b,Q91,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q091_method2b_exp_20260413_103602.md
M2b,Q92,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q092_method2b_exp_20260413_104016.md
M2b,Q93,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q093_method2b_exp_20260413_104504.md
M2b,Q94,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q094_method2b_exp_20260413_121428.md
M2b,Q95,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q095_method2b_exp_20260413_105024.md
M2b,Q96,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q096_method2b_exp_20260413_105323.md
M2b,Q97,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q097_method2b_exp_20260413_105651.md
M2b,Q98,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q098_method2b_exp_20260413_110018.md
M2b,Q99,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q099_method2b_exp_20260413_110427.md
M2b,Q09,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q09_method2b_exp_20260412_232147.md
M2b,Q100,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q100_method2b_exp_20260413_110703.md
M2b,Q101,pass,,0,0,1.0,data\expanded_outputs\method2b\Q101_method2b_exp_20260413_111046.md
M2b,Q102,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q102_method2b_exp_20260413_111426.md
M2b,Q103,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q103_method2b_exp_20260413_111754.md
M2b,Q104,block,uncited_bibliography_entry,0,3,1.0,data\expanded_outputs\method2b\Q104_method2b_exp_20260413_112136.md
M2b,Q105,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q105_method2b_exp_20260413_112519.md
M2b,Q106,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q106_method2b_exp_20260413_112847.md
M2b,Q107,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q107_method2b_exp_20260413_113237.md
